Algoritmo;K;Jaccard_reale;Ripetizione;Jaccard_stimata
KMH;4096;0.30154;12;0.31665
KMH;4096;0.30154;13;0.316895
KMH;4096;0.30154;14;0.31665
KMH;4096;0.30154;15;0.316895
KMH;4096;0.30154;16;0.316895
KMH;4096;0.30154;17;0.317139
KMH;4096;0.30154;18;0.317383
KMH;4096;0.30154;19;0.317383
KMH;4096;0.30154;20;0.317383
KMH;4096;0.30154;21;0.317383
KMH;4096;0.30154;22;0.317139
KMH;4096;0.30154;23;0.317139
KMH;4096;0.30154;24;0.317383
KMH;4096;0.30154;25;0.317383
KMH;4096;0.30154;26;0.317383
KMH;4096;0.30154;27;0.317383
KMH;4096;0.30154;28;0.317627
KMH;4096;0.30154;29;0.317627
KMH;4096;0.30154;30;0.317383
KMH;4096;0.30154;31;0.317383
KMH;4096;0.30154;32;0.317383
KMH;4096;0.30154;33;0.317383
KMH;4096;0.30154;34;0.317383
KMH;4096;0.30154;35;0.317139
KMH;4096;0.30154;36;0.317139
KMH;4096;0.30154;37;0.317383
KMH;4096;0.30154;38;0.317383
KMH;4096;0.30154;39;0.317383
KMH;4096;0.30154;40;0.317383
KMH;4096;0.30154;41;0.317627
KMH;4096;0.30154;42;0.317627
KMH;4096;0.30154;43;0.317627
KMH;4096;0.30154;44;0.317871
KMH;4096;0.30154;45;0.317871
KMH;4096;0.30154;46;0.318115
KMH;4096;0.30154;47;0.318115
KMH;4096;0.30154;48;0.318115
KMH;4096;0.30154;49;0.318115
KMH;4096;0.30154;50;0.318359
KMH;4096;0.30154;51;0.318115
KMH;4096;0.30154;52;0.317871
KMH;4096;0.30154;53;0.317871
KMH;4096;0.30154;54;0.317871
KMH;4096;0.30154;55;0.317871
KMH;4096;0.30154;56;0.317871
KMH;4096;0.30154;57;0.317627
KMH;4096;0.30154;58;0.317383
KMH;4096;0.30154;59;0.317383
KMH;4096;0.30154;60;0.317383
KMH;4096;0.30154;61;0.317627
KMH;4096;0.30154;62;0.317383
KMH;4096;0.30154;63;0.317627
KMH;4096;0.30154;64;0.317383
KMH;4096;0.30154;65;0.317383
KMH;4096;0.30154;66;0.317139
KMH;4096;0.30154;67;0.317139
KMH;4096;0.30154;68;0.317383
KMH;4096;0.30154;69;0.317627
KMH;4096;0.30154;70;0.317383
KMH;4096;0.30154;71;0.317383
KMH;4096;0.30154;72;0.317383
KMH;4096;0.30154;73;0.317139
KMH;4096;0.30154;74;0.317139
KMH;4096;0.30154;75;0.317139
KMH;4096;0.30154;76;0.317139
KMH;4096;0.30154;77;0.317139
KMH;4096;0.30154;78;0.317139
KMH;4096;0.30154;79;0.317139
KMH;4096;0.30154;80;0.317139
KMH;4096;0.30154;81;0.317383
KMH;4096;0.30154;82;0.317383
KMH;4096;0.30154;83;0.317139
KMH;4096;0.30154;84;0.317139
KMH;4096;0.30154;85;0.317139
KMH;4096;0.30154;86;0.317139
KMH;4096;0.30154;87;0.317139
KMH;4096;0.30154;88;0.316895
KMH;4096;0.30154;89;0.317139
KMH;4096;0.30154;90;0.317139
KMH;4096;0.30154;91;0.317139
KMH;4096;0.30154;92;0.317139
KMH;4096;0.30154;93;0.317139
KMH;4096;0.30154;94;0.317139
KMH;4096;0.30154;95;0.317139
KMH;4096;0.30154;96;0.317383
KMH;4096;0.30154;97;0.317383
KMH;4096;0.30154;98;0.317383
KMH;4096;0.30154;99;0.317627
KMH;4096;0.30154;100;0.317383
KMH;4096;0.4011;1;0.385742
KMH;4096;0.4011;2;0.385742
KMH;4096;0.4011;3;0.385986
KMH;4096;0.4011;4;0.385986
KMH;4096;0.4011;5;0.385742
KMH;4096;0.4011;6;0.385742
KMH;4096;0.4011;7;0.385498
KMH;4096;0.4011;8;0.385742
KMH;4096;0.4011;9;0.385498
KMH;4096;0.4011;10;0.385254
KMH;4096;0.4011;11;0.38501
KMH;4096;0.4011;12;0.38501
KMH;4096;0.4011;13;0.38501
KMH;4096;0.4011;14;0.38501
KMH;4096;0.4011;15;0.385254
KMH;4096;0.4011;16;0.385498
KMH;4096;0.4011;17;0.385742
KMH;4096;0.4011;18;0.385498
KMH;4096;0.4011;19;0.385498
KMH;4096;0.4011;20;0.385254
KMH;4096;0.4011;21;0.385498
KMH;4096;0.4011;22;0.385742
KMH;4096;0.4011;23;0.385742
KMH;4096;0.4011;24;0.385742
KMH;4096;0.4011;25;0.385498
KMH;4096;0.4011;26;0.385498
KMH;4096;0.4011;27;0.385498
KMH;4096;0.4011;28;0.385498
KMH;4096;0.4011;29;0.385498
KMH;4096;0.4011;30;0.385498
KMH;4096;0.4011;31;0.385742
KMH;4096;0.4011;32;0.385742
KMH;4096;0.4011;33;0.385742
KMH;4096;0.4011;34;0.385742
KMH;4096;0.4011;35;0.385498
KMH;4096;0.4011;36;0.385254
KMH;4096;0.4011;37;0.385254
KMH;4096;0.4011;38;0.385254
KMH;4096;0.4011;39;0.385498
KMH;4096;0.4011;40;0.385498
KMH;4096;0.4011;41;0.385742
KMH;4096;0.4011;42;0.385742
KMH;4096;0.4011;43;0.385742
KMH;4096;0.4011;44;0.385742
KMH;4096;0.4011;45;0.385742
KMH;4096;0.4011;46;0.385986
KMH;4096;0.4011;47;0.38623
KMH;4096;0.4011;48;0.38623
KMH;4096;0.4011;49;0.386475
KMH;4096;0.4011;50;0.386719
KMH;4096;0.4011;51;0.386719
KMH;4096;0.4011;52;0.386719
KMH;4096;0.4011;53;0.386719
KMH;4096;0.4011;54;0.386475
KMH;4096;0.4011;55;0.386719
KMH;4096;0.4011;56;0.386719
KMH;4096;0.4011;57;0.386719
KMH;4096;0.4011;58;0.386719
KMH;4096;0.4011;59;0.386719
KMH;4096;0.4011;60;0.386719
KMH;4096;0.4011;61;0.386963
KMH;4096;0.4011;62;0.386963
KMH;4096;0.4011;63;0.386963
KMH;4096;0.4011;64;0.386963
KMH;4096;0.4011;65;0.386963
KMH;4096;0.4011;66;0.386963
KMH;4096;0.4011;67;0.387207
KMH;4096;0.4011;68;0.387207
KMH;4096;0.4011;69;0.387207
KMH;4096;0.4011;70;0.387207
KMH;4096;0.4011;71;0.387207
KMH;4096;0.4011;72;0.387207
KMH;4096;0.4011;73;0.387207
KMH;4096;0.4011;74;0.387207
KMH;4096;0.4011;75;0.387207
KMH;4096;0.4011;76;0.387451
KMH;4096;0.4011;77;0.387695
KMH;4096;0.4011;78;0.387451
KMH;4096;0.4011;79;0.387207
KMH;4096;0.4011;80;0.387451
KMH;4096;0.4011;81;0.387207
KMH;4096;0.4011;82;0.387207
KMH;4096;0.4011;83;0.387207
KMH;4096;0.4011;84;0.387207
KMH;4096;0.4011;85;0.387451
KMH;4096;0.4011;86;0.387207
KMH;4096;0.4011;87;0.387207
KMH;4096;0.4011;88;0.387207
KMH;4096;0.4011;89;0.387207
KMH;4096;0.4011;90;0.387451
KMH;4096;0.4011;91;0.387451
KMH;4096;0.4011;92;0.387207
KMH;4096;0.4011;93;0.387207
KMH;4096;0.4011;94;0.387207
KMH;4096;0.4011;95;0.387207
KMH;4096;0.4011;96;0.387207
KMH;4096;0.4011;97;0.387207
KMH;4096;0.4011;98;0.387451
KMH;4096;0.4011;99;0.387451
KMH;4096;0.4011;100;0.387451
KMH;4096;0.49674;1;0.491699
KMH;4096;0.49674;2;0.491943
KMH;4096;0.49674;3;0.491943
KMH;4096;0.49674;4;0.491943
KMH;4096;0.49674;5;0.491943
KMH;4096;0.49674;6;0.491699
KMH;4096;0.49674;7;0.491455
KMH;4096;0.49674;8;0.491211
KMH;4096;0.49674;9;0.491455
KMH;4096;0.49674;10;0.491455
KMH;4096;0.49674;11;0.491211
KMH;4096;0.49674;12;0.491211
KMH;4096;0.49674;13;0.491455
KMH;4096;0.49674;14;0.491455
KMH;4096;0.49674;15;0.491211
KMH;4096;0.49674;16;0.490967
KMH;4096;0.49674;17;0.490723
KMH;4096;0.49674;18;0.490723
KMH;4096;0.49674;19;0.490479
KMH;4096;0.49674;20;0.490479
KMH;4096;0.49674;21;0.490234
KMH;4096;0.49674;22;0.490479
KMH;4096;0.49674;23;0.490234
KMH;4096;0.49674;24;0.490234
KMH;4096;0.49674;25;0.48999
KMH;4096;0.49674;26;0.48999
KMH;4096;0.49674;27;0.48999
KMH;4096;0.49674;28;0.489746
KMH;4096;0.49674;29;0.489746
KMH;4096;0.49674;30;0.48999
KMH;4096;0.49674;31;0.490234
KMH;4096;0.49674;32;0.48999
KMH;4096;0.49674;33;0.48999
KMH;4096;0.49674;34;0.48999
KMH;4096;0.49674;35;0.490234
KMH;4096;0.49674;36;0.48999
KMH;4096;0.49674;37;0.490234
KMH;4096;0.49674;38;0.490234
KMH;4096;0.49674;39;0.490234
KMH;4096;0.49674;40;0.490234
KMH;4096;0.49674;41;0.48999
KMH;4096;0.49674;42;0.489746
KMH;4096;0.49674;43;0.489502
KMH;4096;0.49674;44;0.489502
KMH;4096;0.49674;45;0.489502
KMH;4096;0.49674;46;0.489258
KMH;4096;0.49674;47;0.489258
KMH;4096;0.49674;48;0.489258
KMH;4096;0.49674;49;0.489014
KMH;4096;0.49674;50;0.489258
KMH;4096;0.49674;51;0.489502
KMH;4096;0.49674;52;0.489258
KMH;4096;0.49674;53;0.489502
KMH;4096;0.49674;54;0.489258
KMH;4096;0.49674;55;0.489258
KMH;4096;0.49674;56;0.489258
KMH;4096;0.49674;57;0.489258
KMH;4096;0.49674;58;0.489502
KMH;4096;0.49674;59;0.489502
KMH;4096;0.49674;60;0.489502
KMH;4096;0.49674;61;0.489746
KMH;4096;0.49674;62;0.489746
KMH;4096;0.49674;63;0.489746
KMH;4096;0.49674;64;0.48999
KMH;4096;0.49674;65;0.490234
KMH;4096;0.49674;66;0.490234
KMH;4096;0.49674;67;0.490234
KMH;4096;0.49674;68;0.490234
KMH;4096;0.49674;69;0.490479
KMH;4096;0.49674;70;0.490479
KMH;4096;0.49674;71;0.490234
KMH;4096;0.49674;72;0.490234
KMH;4096;0.49674;73;0.490234
KMH;4096;0.49674;74;0.48999
KMH;4096;0.49674;75;0.489746
KMH;4096;0.49674;76;0.489502
KMH;4096;0.49674;77;0.489502
KMH;4096;0.49674;78;0.489502
KMH;4096;0.49674;79;0.489502
KMH;4096;0.49674;80;0.489502
KMH;4096;0.49674;81;0.489258
KMH;4096;0.49674;82;0.489258
KMH;4096;0.49674;83;0.489502
KMH;4096;0.49674;84;0.489502
KMH;4096;0.49674;85;0.489502
KMH;4096;0.49674;86;0.489746
KMH;4096;0.49674;87;0.489502
KMH;4096;0.49674;88;0.489502
KMH;4096;0.49674;89;0.489502
KMH;4096;0.49674;90;0.489746
KMH;4096;0.49674;91;0.489502
KMH;4096;0.49674;92;0.489258
KMH;4096;0.49674;93;0.489502
KMH;4096;0.49674;94;0.489746
KMH;4096;0.49674;95;0.489746
KMH;4096;0.49674;96;0.48999
KMH;4096;0.49674;97;0.490234
KMH;4096;0.49674;98;0.490234
KMH;4096;0.49674;99;0.490234
KMH;4096;0.49674;100;0.490234
KMH;4096;0.59956;1;0.600098
KMH;4096;0.59956;2;0.600098
KMH;4096;0.59956;3;0.600098
KMH;4096;0.59956;4;0.600342
KMH;4096;0.59956;5;0.600342
KMH;4096;0.59956;6;0.600586
KMH;4096;0.59956;7;0.600586
KMH;4096;0.59956;8;0.60083
KMH;4096;0.59956;9;0.600586
KMH;4096;0.59956;10;0.600586
KMH;4096;0.59956;11;0.600586
KMH;4096;0.59956;12;0.60083
KMH;4096;0.59956;13;0.60083
KMH;4096;0.59956;14;0.60083
KMH;4096;0.59956;15;0.60083
KMH;4096;0.59956;16;0.600586
KMH;4096;0.59956;17;0.600586
KMH;4096;0.59956;18;0.60083
KMH;4096;0.59956;19;0.600586
KMH;4096;0.59956;20;0.600586
KMH;4096;0.59956;21;0.60083
KMH;4096;0.59956;22;0.600586
KMH;4096;0.59956;23;0.600586
KMH;4096;0.59956;24;0.600586
KMH;4096;0.59956;25;0.600586
KMH;4096;0.59956;26;0.600586
KMH;4096;0.59956;27;0.600586
KMH;4096;0.59956;28;0.600586
KMH;4096;0.59956;29;0.600586
KMH;4096;0.59956;30;0.600342
KMH;4096;0.59956;31;0.600098
KMH;4096;0.59956;32;0.600098
KMH;4096;0.59956;33;0.600098
KMH;4096;0.59956;34;0.600098
KMH;4096;0.59956;35;0.600342
KMH;4096;0.59956;36;0.600098
KMH;4096;0.59956;37;0.600098
KMH;4096;0.59956;38;0.600098
KMH;4096;0.59956;39;0.600098
KMH;4096;0.59956;40;0.600098
KMH;4096;0.59956;41;0.599854
KMH;4096;0.59956;42;0.599854
KMH;4096;0.59956;43;0.599854
KMH;4096;0.59956;44;0.599854
KMH;4096;0.59956;45;0.599854
KMH;4096;0.59956;46;0.599854
KMH;4096;0.59956;47;0.599854
KMH;4096;0.59956;48;0.599854
KMH;4096;0.59956;49;0.599609
KMH;4096;0.59956;50;0.599365
KMH;4096;0.59956;51;0.599609
KMH;4096;0.59956;52;0.599609
KMH;4096;0.59956;53;0.599609
KMH;4096;0.59956;54;0.599365
KMH;4096;0.59956;55;0.599609
KMH;4096;0.59956;56;0.599365
KMH;4096;0.59956;57;0.599121
KMH;4096;0.59956;58;0.598877
KMH;4096;0.59956;59;0.598877
KMH;4096;0.59956;60;0.599121
KMH;4096;0.59956;61;0.599121
KMH;4096;0.59956;62;0.599121
KMH;4096;0.59956;63;0.598877
KMH;4096;0.59956;64;0.598877
KMH;4096;0.59956;65;0.598877
KMH;4096;0.59956;66;0.598877
KMH;4096;0.59956;67;0.598877
KMH;4096;0.59956;68;0.599121
KMH;4096;0.59956;69;0.598877
KMH;4096;0.59956;70;0.598877
KMH;4096;0.59956;71;0.598877
KMH;4096;0.59956;72;0.598877
KMH;4096;0.59956;73;0.599121
KMH;4096;0.59956;74;0.599121
KMH;4096;0.59956;75;0.598877
KMH;4096;0.59956;76;0.598877
KMH;4096;0.59956;77;0.598877
KMH;4096;0.59956;78;0.599121
KMH;4096;0.59956;79;0.599365
KMH;4096;0.59956;80;0.599365
KMH;4096;0.59956;81;0.599365
KMH;4096;0.59956;82;0.599121
KMH;4096;0.59956;83;0.598877
KMH;4096;0.59956;84;0.598877
KMH;4096;0.59956;85;0.598877
KMH;4096;0.59956;86;0.599121
KMH;4096;0.59956;87;0.598877
KMH;4096;0.59956;88;0.598877
KMH;4096;0.59956;89;0.598633
